-018WmPPk8qlp3TEiqqMVw,bgOgbr7ocyfYafqUAaR0WA,Rancho Relaxo To Go,3.5,31,1,2019-03-15 18:38:44,ElPDfTQzNpQM2w8DUzJz5w,5.0,2.83,"",Pete,10
-018WmPPk8qlp3TEiqqMVw,3RlylOY452bA8rwliPUeUQ,Miss Korea,3.0,113,1,2017-12-17 03:33:25,JgVEiHY3HwJqS_9H4kOHrA,4.0,2.83,"",Pete,10
-018WmPPk8qlp3TEiqqMVw,mBWx_YzT-ZQPqqPGcBsiwQ,King's Tacos,4.0,61,1,2019-06-07 03:50:16,WMTDqnpjhxvqyQ9KB9YzcQ,1.0,2.83,"",Pete,10
-018WmPPk8qlp3TEiqqMVw,CsS9WsonGYyE3vINi5bxSg,Barrio Coreano,3.5,230,1,2019-01-25 03:54:59,PcsHnOLDFgAq4dnXge_rdA,1.0,2.83,"",Pete,10
-3GpE6Fj0EfV9Tv6cmYovA,6I27BTuHI5PMvOBG4WS8NQ,Mercatto,3.5,111,0,2014-09-28 04:42:39,uUILBd9LaspNXm9kswm5IA,1.0,2.47,"",Alicia S.,13
-3GpE6Fj0EfV9Tv6cmYovA,myJ6pgIhN42EQh2sAVXKoQ,Toma Burger Addiction,4.0,125,0,2015-03-20 20:38:41,CxYeFsnOaMVRVAnkgimdQQ,1.0,2.47,"",Alicia S.,13
-3GpE6Fj0EfV9Tv6cmYovA,KuxDPl6UYNLxFChPm0_MNw,Brownstone Bistro,3.0,179,0,2014-09-28 05:00:04,xXREo7UXjEM7v2HmWOaA9g,4.0,2.47,"",Alicia S.,13
-3GpE6Fj0EfV9Tv6cmYovA,yFQCdWr_k1pTObzHPGis9Q,Grasshopper Restaurant,4.0,177,1,2014-09-28 04:56:20,X1fdpOV3RRFXMOYD6GllXQ,5.0,2.47,"",Alicia S.,13
-9BLrfwLJG6qsnlai74Zcw,MS-hfug4QDXqb_Mws3qlzA,Grand Electric,3.5,689,1,2017-03-04 17:06:48,sQho0j6Ox3iZU9ZQg8nGXA,4.0,4.88,"",Rebecca,8
-9BLrfwLJG6qsnlai74Zcw,hcHaWzM5wfdAbCWs4zmmqg,Nodo Restaurant,4.0,168,1,2017-03-04 17:18:31,EuD-josiouTz2HGrOYjGUA,5.0,4.88,"",Rebecca,8
-9BLrfwLJG6qsnlai74Zcw,thzyiQZb16zD8wMliaEfRQ,Sushi Supreme,4.0,104,1,2017-03-04 21:14:44,h-kIyzbks5n78WltPgnavQ,5.0,4.88,"",Rebecca,8
-A5N3w0LLZU1DW31nqaASw,gEv1Og5uGDLw9HkbKSGUZw,El Caballito,3.5,225,0,2017-04-03 11:22:40,ciBJGWQBLK1CuOGgsPvwvg,5.0,3.73,"2016,2017,2018",Candace,327
-Jq9tCRF29eKnZ-kWsC6iw,2mZGnGIMUNRQY3d0hjdAxg,Tacorrito,2.5,55,1,2015-06-13 23:28:56,SN4XUGryDFSYV7mVqxCzUg,2.0,3.57,"",Jordan,7
-Jq9tCRF29eKnZ-kWsC6iw,MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,3.5,483,1,2015-06-09 00:04:53,tZTBu-tnBHPNo9U6YSPvfg,5.0,3.57,"",Jordan,7
-Jq9tCRF29eKnZ-kWsC6iw,BIADaC12YjYdKKRuY2dlyg,Pita Lite,3.0,28,1,2015-07-08 20:26:17,-qrEk4fBxbGcwjIZVY9e8g,1.0,3.57,"",Jordan,7
-d96s5X7lgZBPj-IHy4GYQ,Ehl4wwFZnB6WhiHt-0tIwA,Kiwe Kitchen,2.5,20,0,2012-05-21 22:19:13,Dlj3qsoNTUMe4TF72s5xZw,1.0,2.67,"",Madeline,3
-d96s5X7lgZBPj-IHy4GYQ,Py97oycFokZ296KJ2Pe-hQ,Williams Landing Bar Grill Hub Restaurant,3.0,250,1,2012-05-21 23:48:59,pP6HabcBb4VdzeEtt6mAKg,4.0,2.67,"",Madeline,3
-wfi7b8_bjx_kpu_gNMTtA,ZbnFrow_TRDhpzkzTWAVPg,Fran's Restaurant,2.5,144,1,2018-04-23 15:32:57,mOZCW88q2yl2Yc0ZryMFrg,5.0,3.86,"",Emma,47
-wfi7b8_bjx_kpu_gNMTtA,UYop9KYT-_mJsc2bcH83jw,The Pickle Barrel,2.5,275,1,2018-05-10 16:52:51,DVRZpy9MclXYgSlQPJKnnQ,1.0,3.86,"",Emma,47
-wfi7b8_bjx_kpu_gNMTtA,Ze4VPogvcD7inc3QuvY_yg,The Markham Station Restaurant,2.5,150,1,2018-03-05 16:37:56,-5dLRsjF5HoAezuQA3bhrQ,4.0,3.86,"",Emma,47
-wfi7b8_bjx_kpu_gNMTtA,U4iqELk1IiqARpk5uJJOZg,Eva's Original Chimneys,4.0,273,1,2018-04-24 01:05:49,WPw7IwgYIbgb95xwtWBJTg,1.0,3.86,"",Emma,47
-wfi7b8_bjx_kpu_gNMTtA,3HVxkz03TS_ssJ7j3x5dRA,The Distillery District,4.0,195,1,2018-05-24 15:48:01,J4L-6JIbHzJr9Ty9fhh9rA,5.0,3.86,"",Emma,47
-wfi7b8_bjx_kpu_gNMTtA,fPISsMIXOYZP1uins2Bwyw,Summer's Ice Cream,4.5,140,1,2018-03-27 17:14:45,lTlpLoQmuwI4tdB5nBZljg,5.0,3.86,"",Emma,47
06kHgagzXDNHFrkDQoFjSA,8I2XBrjf4rOEWx7pnKpVeg,Kub Khao Thai Eatery,4.0,306,1,2016-05-30 23:57:47,HjfRmWiRCEglHYA4pLZosw,1.0,1.0,"",Rik,1
09IZ-xYY7kMc278eyKE-xQ,AVwE6GQmlCTAjaDbli4IKg,Iruka Sushi,3.5,59,1,2019-05-19 14:49:04,vPaLKwZZe_wrAV4E6ba2Lw,5.0,4.33,"",Harlie,3
09IZ-xYY7kMc278eyKE-xQ,QFPS9JBNdOOHVP0C3pSslw,Earls Kitchen + Bar,3.5,423,1,2019-08-03 17:14:26,PnkhhW-urJZaPsvK-urrxw,4.0,4.33,"",Harlie,3
0HVBYtQOhI8sVc7n4bZxCw,oRRCe6RruoHE1nMfTlMREA,Black Goat Cafe,4.0,20,1,2018-09-14 21:24:21,dIaFxaGjQwrAAnKm57Se_w,4.0,4.0,"",Kanye,4
0Lg0CafCSPvr4oHG1zMJ4A,YRWGkDCSVVu6LU5tOjMGyQ,Swiss Chalet Rotisserie & Grill,2.5,14,1,2012-11-05 16:09:04,2ciOT7jdZJJ3Gm8YGCrsSw,2.0,2.5,"",Rich,2
0uglF7cOwcQ_QfkZNSd1SQ,5m2JukTajxMk-qS5W4s-FA,Charidise,3.5,188,1,2017-05-30 03:40:36,m82H61hyAyi-Sf80VvJmRA,5.0,5.0,"",Fang,1
0y_Hd-urEpYk4RRbA2dnpA,oiLIeEuEDc26pf5q73uwYw,Akashiro,2.0,65,1,2018-01-02 19:26:35,zcT9SNRvHLdym8Yx7GjVvA,1.0,3.75,"",Jason,8
0y_Hd-urEpYk4RRbA2dnpA,F9h98ZFHLCHG7SdVbXMz0g,Kwan At York Mills,3.5,93,1,2018-03-17 15:55:58,rJNyrwvgfd8Lg4I_CDTvhg,4.0,3.75,"",Jason,8
1CGtZidLelf6YdWxROGlFA,4m_hApwQ054v3ue_OxFmGw,Patria,4.0,472,1,2018-10-11 21:42:34,H4tQ8tOoZ7mBXf0rknDczw,5.0,4.22,"2017,2018",Jessica,105
1Ls4y0XnwTJCGYUYFRA98A,sPPh1LJllyr5jUpKFTxxag,Asada Mexican Grill,4.0,111,0,2015-06-04 17:29:27,HE5bJNtaGYG7V9qYqIhYLg,5.0,3.88,"",Lori,8
1Ls4y0XnwTJCGYUYFRA98A,IBZ6e3P0OqcPXVjvGlpueQ,Off The Hook Fishbar,3.5,146,1,2014-04-19 21:34:49,5rBmsl9IXPUooAe0KnCDeQ,3.0,3.88,"",Lori,8
1Ls4y0XnwTJCGYUYFRA98A,_7HjUKqU5GQOQirnZzRgWA,Sportsnet Grill,4.0,66,1,2013-05-13 22:01:55,VJTVcb7GM5C45NaBztKy5w,4.0,3.88,"",Lori,8
