-06T53TLMkg_xGl3flhDNw,cvq9pn9arF1K8KQJ8IkfzQ,Rikkochez,4.5,55,1,2017-08-06 15:20:37,AcLZR9heFtMaUpcVcgK0Tw,5.0,5.0,"",Brian,1
-4cGISljPoTmkKnms2l8AA,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.5,2758,1,2016-10-24 18:00:11,izrNLVLqxy2W9jYAXjuc_w,5.0,2.6,"",Andy,4
-4cGISljPoTmkKnms2l8AA,umxN12ok_qOB4qru0qmx6g,Taco Del Mar,2.5,38,1,2015-08-05 17:03:18,kQFkdi7fDgjFMPapNQtEGg,1.0,2.6,"",Andy,4
-CZHtpwWXifiZ4T8txfVEQ,pE8vZ4zu47dUgIM4IaRxRQ,Hopscotch,4.0,7,0,2019-09-01 19:29:30,Lqq-VE4LyIjfEFDt2AP-gg,4.0,4.5,"",Jennica,2
-H3-OY7GBRliInhd2R-00Q,-ltD-dHqdZ5-wjAMKYa6Ng,La Bella Managua,4.5,217,1,2018-04-08 16:22:46,Z2sWY0meG_fmdfdTBcND0w,5.0,4.1,"",Danilo,10
-IBcowaP1y6_d1zTOrLqmQ,rRpKagtOV4PWOib7JQOFoQ,Demen Bistro,4.5,35,1,2019-08-24 17:07:09,YA2_GGDpKgU53NoT90ClDA,5.0,3.67,"",Katie,3
-M-VBIeY_tzxtW6vCsTmpA,3qTSOuJ-ZyU1L7o62KHSIg,Gio Rana's Really Really Nice Restaurant,4.0,191,1,2016-11-13 15:49:49,SvnOmtK3fj1kzyMaatkH8w,5.0,4.0,"",Brianne,9
-M-VBIeY_tzxtW6vCsTmpA,t2oJEG1YXkO5EMoo28r80Q,Jules Bistro,3.5,13,1,2018-07-21 13:55:22,jtVTNb6bjEcM6xyIMCM1hw,4.0,4.0,"",Brianne,9
-M-VBIeY_tzxtW6vCsTmpA,nxbVyDfknWtycymHluAzSA,Skwish,3.5,33,0,2017-06-30 12:49:04,e_Hv-BKU8KL1hBxXpJxZmg,1.0,4.0,"",Brianne,9
-TQ0Vqbu8F_3UM7B15GPbQ,--DaPTJW3-tB1vP-PfdTEg,Sunnyside Grill,4.0,51,1,2017-07-20 16:39:54,hTACl2M-vXHjnG3EXIU8Kw,1.0,1.0,"",Ruth,1
