-2IWjs6qBUDo29-DN4ygGQ,A3ZGt3MdwhKMNpi6qNNDMA,Suki Japanese Restaurant,4.0,35,0,2012-07-26 22:05:37,Ufnob6axXj1Bv5I7g6F_Hg,5.0,5.0,"",Sophie,2
-FIEGJWvw6KT86sRiRKdvQ,uthbVCNZqmExJTzhII9iNQ,Paramount Middle Eastern Kitchen,3.0,346,1,2015-03-23 19:45:20,ya2nbXr62zsOcy5ns-LGbQ,2.0,3.06,"",Mauru,17
-NE91yv2e1X-AzvO5E-T4w,6j67nog58__bFPqd620Rrw,JJM Dbarkadz Filipino Cuisine,4.0,45,1,2019-05-04 19:11:42,s5XEkOj4P-5aSA2qgqGhRQ,5.0,5.0,"",Simon,1
-S32E0T2HwljsrgGqwZiLg,eBqGqgZpWuM2dyPRpHbWdg,Tatami Sushi,3.0,177,1,2016-01-22 07:21:06,0i4kUDyWo50GCFneNsaeyg,4.0,2.71,"",Sandy,6
-S32E0T2HwljsrgGqwZiLg,2VtTzskzFcwVnXgGYsY1lQ,The Captain's Boil,3.5,67,1,2017-12-18 06:20:43,ehQfyFYcxfCoTv1bL8FaWQ,4.0,2.71,"",Sandy,6
-Z0yNI7bGWeXnNiPokrc4A,98V9R-7YT20KmcmJyMiJmg,Il Fornello,3.0,94,1,2016-11-28 01:35:50,sUmvQ6TzD0V3yn14OHHLKQ,4.0,4.25,"",Tammy,12
-lLuGyseNbCXzhfYvOFJJA,JmZj7wzAJ7_4ksjG9WXdqw,Gladstone Hotel,3.5,194,1,2011-11-19 17:10:04,aH9eAgSRDXRQRdImpBp2lg,5.0,3.74,"",Ruth,143
-qTtw8LHr_6JhaXIOqAWGA,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,4.5,2758,1,2019-05-18 19:34:51,vC-inSxRigBjg7uyOuj9EQ,5.0,5.0,"",Tim,2
-w8d-bnIGXisZ-buLqVNUA,K6XIGkyk7-fuOQtA8i7p6A,Mill Street Brew Pub,3.5,469,1,2013-09-16 03:01:31,0Us5O5Rpg7cJmiwDxAcmyg,5.0,3.57,"",Ravi,70
-w8d-bnIGXisZ-buLqVNUA,tm-0kaz3A2DN6HdRcPwBzw,Julie's Cuban Restaurant,3.5,73,1,2013-09-16 03:08:40,NnvtzEvU-4NoQLAmCuEDMA,4.0,3.57,"",Ravi,70
04K44m9WRTq9ZzI037uCSA,qPVqfJAzC8APF8aWGBtFRA,Antler Kitchen & Bar,4.5,253,1,2018-04-26 16:33:45,QUyKSBB5P_fAt5BtVW43yw,5.0,4.31,"",Jason,26
0BeNDN2efF3R2PO80q3xcw,PGJd7yyMitAgYRRYvxxEHA,Venezia Bakery,4.0,86,1,2014-07-13 15:22:36,Vh48LUyBqZIFSmcBL_8u4g,4.0,4.14,"",Eli,34
0BeNDN2efF3R2PO80q3xcw,q0hAKzn_LmyUiScCuWS4Hg,Korean Grill House,3.0,122,1,2014-04-27 17:18:03,PAq5A_1c0rRRoDvOENiGDA,3.0,4.14,"",Eli,34
