-0lnH6NbVHbHPt3FSPxDbA,2auigv5pF08RjJ8CL1dIVw,O&B Canteen,3.0,291,1,2019-01-20 22:43:41,ciTUnAa64RMDDg_OM8Qz0g,1.0,1.0,"",Jo,1
-NeQdoM0UGedXg0xh-KWGg,B70iTJjcPkuYn8ouUewWgw,Gusto 101,4.0,956,1,2017-12-14 01:19:31,gZ3FgO5SB_YrgIXgCk4Vpg,2.0,2.0,"",Ece,13
-S0VgmqpzjfgLVMpnPbhNg,4POPYEONJpkfhWOMx_PyGg,Harbour 60,3.5,234,1,2013-08-16 04:44:40,iZWVNb6lXqs7O0ZTb749gw,1.0,1.0,"",Mathew,1
-aSNWjkFAOdLjsrZ5Q-2Vg,272a60ze8sADYRR6GyJ3GA,Wanda's Belgian Waffles,3.5,127,0,2013-10-22 12:42:50,VBQd7AgH6G1t8IHVJf8S5w,3.0,4.36,"2012,2013,2014,2015",Erica,135
-aSNWjkFAOdLjsrZ5Q-2Vg,9tfw-OEfpF0qC2hSzRks6g,Hair of the Dog,4.0,325,1,2013-10-22 12:28:46,wus-3OCFVuooGEQQlrq3Dg,4.0,4.36,"2012,2013,2014,2015",Erica,135
-cJn95ZDpq_KTNfvY0NyzA,8qGgnVx8GM6-xra7_Ijzzw,Hogtown Smoke,3.0,22,1,2013-06-27 17:14:06,Be-nOFmeet0LFBYsFQPXDQ,2.0,4.0,"",Daniel,6
-q7zH2UEbTRRP9d3rM9uNA,uNqZVE7HGZI2Rqrdssu-7Q,Fat Bastard Burrito,2.5,33,1,2019-07-07 21:50:14,dmOzTJoc4j4n3lkOLWGugQ,5.0,4.0,"",Alexis,4
-s48ZKSA31DFNcgJLChhQQ,ygJshif4VuxL1ijnRJnuYA,Lee Garden Restaurant,3.5,102,0,2011-06-06 16:52:57,zUIVEujhi7yCWXPoftHTPA,3.0,3.79,"2011,2012,2017,2018",Cynthia,871
-vg-fytto5rLu8NBE7MjQQ,-Q5b2LGivWP_ZBwSovGCRQ,Thoroughbred Food & Drink,4.0,112,0,2018-03-25 23:41:46,W_33MPIVbZl77u64uE6nOg,5.0,4.67,"",Laura,3
-yOQbu4YbDcR40Ipv-BK5Q,Dkx_UjNhbXB-P0oyKqbTPA,Clubhouse Sandwich Shop,4.0,99,1,2019-04-27 03:46:12,bwk3WAyYxvQPWx91OWaVng,3.0,3.57,"",Dipti,70
-yyc5xY56GQDv5VKTs8teA,CuSXvUwz5k-LEuLN0jbBZA,Aquila Restaurant,3.5,8,0,2010-08-25 17:24:12,43HOGNf4PZgc_2NDhfByzw,4.0,4.19,"",Christina,26
-yyc5xY56GQDv5VKTs8teA,rGSG7ZJadVZRj4lxPBAn1w,Pho Mi Tri Ky,3.5,9,0,2010-07-17 13:09:38,0lOSpYnOOACrwMJdYFkJCw,2.0,4.19,"",Christina,26
-yyc5xY56GQDv5VKTs8teA,xsl-d_opm3AU5H2Z-im33g,College Falafel,4.0,86,1,2010-07-17 13:32:29,woUvvFUfz6WJPyTsQXrBZA,4.0,4.19,"",Christina,26
-yyc5xY56GQDv5VKTs8teA,qJItiYJ1vh7F_MvC5E2bWQ,Noodleholic,3.5,33,0,2010-07-17 12:59:18,3aPSS2HSXwMVhWDS-zAUBQ,5.0,4.19,"",Christina,26
0-Dj4YpN2Ru-DCWs-hP8nA,bGoGHSWHvhftHMWWxQXYbw,Ouzeri,3.5,131,0,2017-06-16 20:38:32,VhAKixPJ7uWcgKG0CqMwDw,2.0,3.75,"",Leonard,7
0-Dj4YpN2Ru-DCWs-hP8nA,JrD90K-V1tfPWbWjPgSXmA,Ilhas De Bruma,3.5,25,1,2017-06-16 20:53:59,LvcboeAL8e-wpjh6QAQULQ,5.0,3.75,"",Leonard,7
0-Dj4YpN2Ru-DCWs-hP8nA,IZzJaZWvw-IUrOLkP09JRQ,Allen's,3.0,173,1,2017-06-26 20:34:36,DI7bV0rdlzhXN1PxiTH_mg,5.0,3.75,"",Leonard,7
0-Dj4YpN2Ru-DCWs-hP8nA,LHwzyN5cllTfLuZ8v2k_Bg,Le Paradis Brasserie Bistro,3.5,87,1,2018-08-16 21:59:09,5Q648yPMrLVqpWrq_85UNA,5.0,3.75,"",Leonard,7
0-Dj4YpN2Ru-DCWs-hP8nA,_cjPEH9wXhKS-HQe_U3M4Q,Le Sélect Bistro,4.0,426,1,2017-06-16 20:59:59,L61aY1yIxakqXrhi0US1ag,5.0,3.75,"",Leonard,7
00BBefH9DpD3fx9YjVB-bA,a8pmtlVKf7NiSLI-4KejIw,El Catrin Destileria,3.5,899,1,2017-08-26 14:34:13,WrI1SgWKU1uGsuACEYdoMA,5.0,3.48,"2017,2018",Ellen,390
