-2oEIMNWZaXNdUQNjWSMjA,CNPnbJlMmCx08geOvDmH7A,Blu Ristorante,4.0,129,1,2016-12-22 02:24:36,lX_JW6_qC6yvY37xJYnC2Q,1.0,3.67,"",Jimmy,3
-6lpoKT2e8ISVZQhuVos9w,7p54EUi6PylEtmSyMdIstA,Smile Dessert,2.5,52,1,2019-06-22 02:22:48,IYcSeO576oklUnj_qwz6aQ,1.0,1.8,"",Karen,5
-GLuTsb2ihY4OlSDw5lFrw,CKKm7cPJWioJw3-6Glsqkw,Daybreak Diner,3.0,42,0,2014-10-06 02:27:53,KV8u3XWLxA7gK_RPzoPhvw,4.0,4.5,"",Christoph,4
-gzjwmv6cyrc-APZrwuvFw,4MQaqhBUJCpghGukSWNq7w,Loose Moose,3.5,401,1,2019-02-23 05:13:08,pumgosaAh0xqEawQPQQ_wg,3.0,3.14,"",Gianella,7
-jggHkICWjH0SWCTM-UUYA,t5SXjiQlp-0ctHzYES2Juw,Goodlake,4.5,35,0,2016-11-24 04:24:53,G6v6cszjyV6RkHJ3yl3jGw,5.0,4.0,"",Jenny,3
-l2ioe5AArrYKBA8PK9t6g,fN_I3jP7RD2llubTvhXtKQ,Good Fork,4.0,329,1,2013-11-16 01:52:51,_LaCR55uLPIvAo-tlbBtBw,5.0,3.75,"",P,4
-rSRNzYJV0tSl4iy4SB0Gw,Q_Iia5C2quTUVfE5_8jObw,The Royal Chinese Restaurant,3.5,83,1,2019-09-22 20:58:10,GYnp_wjg9Va8lBRQRWwQCw,5.0,3.17,"",L,23
-rSRNzYJV0tSl4iy4SB0Gw,a8pmtlVKf7NiSLI-4KejIw,El Catrin Destileria,3.5,899,1,2018-10-11 04:48:12,dlL_BiAGCY--AucVpvSKYg,3.0,3.17,"",L,23
-rSRNzYJV0tSl4iy4SB0Gw,8I5U8OQ06nSxX2y4PPOWzQ,Japango,3.5,667,1,2017-05-15 02:07:23,PzZ823zs-Bkkt-aK8z3oag,1.0,3.17,"",L,23
-rSRNzYJV0tSl4iy4SB0Gw,KvfaPsLlpOZAF276Lpvm4w,Tealicious Tea House,3.0,39,0,2013-04-27 03:51:40,AVkh7tf44jcM7cxcl398tA,1.0,3.17,"",L,23
-rSRNzYJV0tSl4iy4SB0Gw,nyM76RUyFzekHHmYEU-KBQ,Eat Fresh Be Healthy,4.0,174,0,2014-02-15 00:57:10,o3BsOHdywG82Y6KdwueFHg,5.0,3.17,"",L,23
-rSRNzYJV0tSl4iy4SB0Gw,Zkw7LIIKJWHsdxkqU5VwXQ,Ka Chi,3.5,46,1,2017-06-02 01:06:41,hQyr-wMGTCuClIcFrVu_Iw,2.0,3.17,"",L,23
